customerID,Risk_Tier,Risk_Score,Contract,tenure,MonthlyCharges,TotalCharges,PaymentMethod,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,Churn
8086-OVPWV,Critical Risk,11,Month-to-month,2,80.2,181.1,Electronic check,Fiber optic,No,No,Yes,Yes
2868-MZAGQ,Critical Risk,11,Month-to-month,1,79.25,79.25,Electronic check,Fiber optic,No,No,Yes,Yes
6047-YHPVI,Critical Risk,11,Month-to-month,5,69.7,316.9,Electronic check,Fiber optic,No,No,Yes,Yes
0259-GBZSH,Critical Risk,11,Month-to-month,2,85.65,181.5,Electronic check,Fiber optic,No,No,Yes,Yes
8083-YTZES,Critical Risk,11,Month-to-month,4,74.35,265.35,Electronic check,Fiber optic,No,No,Yes,Yes
8058-JMEQO,Critical Risk,11,Month-to-month,9,84.45,762.5,Electronic check,Fiber optic,No,No,Yes,Yes
8972-HJWNV,Critical Risk,11,Month-to-month,7,84.55,646.85,Electronic check,Fiber optic,No,No,Yes,Yes
2575-GFSOE,Critical Risk,11,Month-to-month,7,69.0,506.9,Electronic check,Fiber optic,No,No,Yes,Yes
9799-CAYJJ,Critical Risk,11,Month-to-month,2,69.3,153.8,Electronic check,Fiber optic,No,No,Yes,No
9391-EOYLI,Critical Risk,11,Month-to-month,12,80.45,950.2,Electronic check,Fiber optic,No,No,Yes,Yes
8835-VSDSE,Critical Risk,11,Month-to-month,2,70.7,141.45,Electronic check,Fiber optic,No,No,Yes,Yes
4988-IQIGL,Critical Risk,11,Month-to-month,1,75.35,75.35,Electronic check,Fiber optic,No,No,Yes,Yes
9603-OAIHC,Critical Risk,11,Month-to-month,1,70.05,70.05,Electronic check,Fiber optic,No,No,Yes,No
5240-IJOQT,Critical Risk,11,Month-to-month,1,74.7,74.7,Electronic check,Fiber optic,No,No,Yes,Yes
8051-HJRLT,Critical Risk,11,Month-to-month,1,70.55,70.55,Electronic check,Fiber optic,No,No,Yes,Yes
6379-RXJRQ,Critical Risk,11,Month-to-month,10,70.1,659.65,Electronic check,Fiber optic,No,No,Yes,Yes
0723-DRCLG,Critical Risk,11,Month-to-month,1,74.45,74.45,Electronic check,Fiber optic,No,No,Yes,Yes
7693-LCKZL,Critical Risk,11,Month-to-month,5,80.15,385.0,Electronic check,Fiber optic,No,No,Yes,Yes
0644-OQMDK,Critical Risk,11,Month-to-month,4,70.65,293.85,Electronic check,Fiber optic,No,No,Yes,No
2205-YMZZJ,Critical Risk,11,Month-to-month,7,84.8,546.95,Electronic check,Fiber optic,No,No,Yes,Yes
9605-WGJVW,Critical Risk,11,Month-to-month,1,70.2,70.2,Electronic check,Fiber optic,No,No,Yes,No
0334-GDDSO,Critical Risk,11,Month-to-month,3,81.35,233.7,Electronic check,Fiber optic,No,No,Yes,Yes
9787-XVQIU,Critical Risk,11,Month-to-month,1,75.3,75.3,Electronic check,Fiber optic,No,No,Yes,Yes
7625-XCQRH,Critical Risk,11,Month-to-month,11,76.5,837.95,Electronic check,Fiber optic,No,No,Yes,Yes
1475-VWVDO,Critical Risk,11,Month-to-month,7,74.9,490.55,Electronic check,Fiber optic,No,No,Yes,No
1197-BVMVG,Critical Risk,11,Month-to-month,4,74.45,294.45,Electronic check,Fiber optic,No,No,Yes,No
1024-VRZHF,Critical Risk,11,Month-to-month,11,74.95,825.7,Electronic check,Fiber optic,No,No,Yes,Yes
5276-KQWHG,Critical Risk,11,Month-to-month,2,69.6,131.65,Electronic check,Fiber optic,No,No,Yes,Yes
6894-LFHLY,Critical Risk,11,Month-to-month,1,75.75,75.75,Electronic check,Fiber optic,No,No,Yes,Yes
2636-ALXXZ,Critical Risk,11,Month-to-month,1,69.6,69.6,Electronic check,Fiber optic,No,No,Yes,Yes
9237-HQITU,Critical Risk,11,Month-to-month,2,70.7,151.65,Electronic check,Fiber optic,No,No,Yes,Yes
2761-OCIAX,Critical Risk,11,Month-to-month,2,74.7,165.4,Electronic check,Fiber optic,No,No,Yes,Yes
7206-PQBBZ,Critical Risk,11,Month-to-month,11,70.2,834.7,Electronic check,Fiber optic,No,No,Yes,No
0404-SWRVG,Critical Risk,11,Month-to-month,3,74.4,229.55,Electronic check,Fiber optic,No,No,Yes,Yes
8000-REIQB,Critical Risk,11,Month-to-month,1,69.95,69.95,Electronic check,Fiber optic,No,No,Yes,Yes
6502-MJQAE,Critical Risk,11,Month-to-month,1,69.6,69.6,Electronic check,Fiber optic,No,No,Yes,Yes
6457-GIRWB,Critical Risk,11,Month-to-month,1,69.35,69.35,Electronic check,Fiber optic,No,No,Yes,Yes
1846-XWOQN,Critical Risk,11,Month-to-month,1,70.15,70.15,Electronic check,Fiber optic,No,No,Yes,Yes
7493-TPUWZ,Critical Risk,11,Month-to-month,1,79.15,79.15,Electronic check,Fiber optic,No,No,Yes,Yes
2799-ARNLO,Critical Risk,11,Month-to-month,5,69.35,341.6,Electronic check,Fiber optic,No,No,Yes,No
1304-NECVQ,Critical Risk,11,Month-to-month,2,78.55,149.55,Electronic check,Fiber optic,No,No,Yes,Yes
7563-BIUPC,Critical Risk,11,Month-to-month,5,80.6,415.55,Electronic check,Fiber optic,No,No,Yes,Yes
1640-PLFMP,Critical Risk,11,Month-to-month,1,70.25,70.25,Electronic check,Fiber optic,No,No,Yes,No
0697-ZMSWS,Critical Risk,11,Month-to-month,4,85.65,338.9,Electronic check,Fiber optic,No,No,Yes,Yes
5804-LEPIM,Critical Risk,11,Month-to-month,2,70.35,139.05,Electronic check,Fiber optic,No,No,Yes,Yes
7760-OYPDY,Critical Risk,11,Month-to-month,2,80.65,144.15,Electronic check,Fiber optic,No,No,Yes,Yes
3199-XGZCY,Critical Risk,11,Month-to-month,8,75.25,576.7,Electronic check,Fiber optic,No,No,Yes,No
0122-OAHPZ,Critical Risk,11,Month-to-month,7,73.85,511.25,Electronic check,Fiber optic,No,No,Yes,Yes
3422-GALYP,Critical Risk,11,Month-to-month,2,79.45,145.15,Electronic check,Fiber optic,No,No,Yes,No
7206-GZCDC,Critical Risk,11,Month-to-month,1,69.25,69.25,Electronic check,Fiber optic,No,No,Yes,Yes
4342-HENTK,Critical Risk,11,Month-to-month,2,70.65,142.35,Electronic check,Fiber optic,No,No,Yes,Yes
0021-IKXGC,Critical Risk,11,Month-to-month,1,72.1,72.1,Electronic check,Fiber optic,No,No,Yes,No
0328-GRPMV,Critical Risk,11,Month-to-month,1,70.1,70.1,Electronic check,Fiber optic,No,No,Yes,Yes
4090-KPJIP,Critical Risk,11,Month-to-month,3,74.95,212.4,Electronic check,Fiber optic,No,No,Yes,No
1184-PJVDB,Critical Risk,11,Month-to-month,10,79.95,857.2,Electronic check,Fiber optic,No,No,Yes,Yes
1977-STDKI,Critical Risk,11,Month-to-month,1,73.0,73.0,Electronic check,Fiber optic,No,No,Yes,Yes
8752-STIVR,Critical Risk,11,Month-to-month,4,79.0,303.15,Electronic check,Fiber optic,No,No,Yes,Yes
3746-EUBYR,Critical Risk,10,Month-to-month,1,74.6,74.6,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
2260-USTRB,Critical Risk,10,Month-to-month,2,70.2,115.95,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
0330-IVZHA,Critical Risk,10,Month-to-month,5,69.95,330.15,Electronic check,Fiber optic,No,No,No,Yes
5652-MSDEY,Critical Risk,10,Month-to-month,10,75.75,777.3,Mailed check,Fiber optic,No,No,Yes,No
4706-AXVKM,Critical Risk,10,Month-to-month,11,84.8,906.85,Credit card (automatic),Fiber optic,No,No,Yes,Yes
2254-DLXRI,Critical Risk,10,Month-to-month,1,79.15,79.15,Mailed check,Fiber optic,No,No,Yes,No
5879-SESNB,Critical Risk,10,Month-to-month,11,75.25,888.65,Electronic check,Fiber optic,No,No,No,No
9540-JYROE,Critical Risk,10,Month-to-month,8,70.1,551.35,Mailed check,Fiber optic,No,No,Yes,Yes
3198-VELRD,Critical Risk,10,Month-to-month,3,84.75,264.85,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
5032-MIYKT,Critical Risk,10,Month-to-month,1,70.7,70.7,Mailed check,Fiber optic,No,No,Yes,No
5569-KGJHX,Critical Risk,10,Month-to-month,9,85.35,754.65,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
4450-DLLMH,Critical Risk,10,Month-to-month,2,71.3,157.75,Credit card (automatic),Fiber optic,No,No,Yes,No
6993-OHLXR,Critical Risk,10,Month-to-month,2,68.95,119.75,Electronic check,Fiber optic,No,No,No,Yes
8120-JDCAM,Critical Risk,10,Month-to-month,4,69.55,284.9,Mailed check,Fiber optic,No,No,Yes,No
4763-PGDPO,Critical Risk,10,Month-to-month,4,70.4,281.0,Electronic check,Fiber optic,No,No,No,Yes
5729-KLZAR,Critical Risk,10,Month-to-month,4,80.85,302.75,Electronic check,Fiber optic,No,No,No,Yes
7120-RFMVS,Critical Risk,10,Month-to-month,1,84.5,84.5,Electronic check,Fiber optic,No,No,No,Yes
9617-INGJY,Critical Risk,10,Month-to-month,1,70.6,70.6,Mailed check,Fiber optic,No,No,Yes,No
3834-XUIFC,Critical Risk,10,Month-to-month,7,85.2,602.55,Mailed check,Fiber optic,No,No,Yes,Yes
2919-HBCJO,Critical Risk,10,Month-to-month,4,76.65,333.6,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
4480-QQRHC,Critical Risk,10,Month-to-month,8,74.05,600.15,Bank transfer (automatic),Fiber optic,No,No,Yes,No
8224-DWCKX,Critical Risk,10,Month-to-month,12,73.3,828.05,Credit card (automatic),Fiber optic,No,No,Yes,No
5442-XSDCW,Critical Risk,10,Month-to-month,11,79.5,868.5,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3066-RRJIO,Critical Risk,10,Month-to-month,1,69.95,69.95,Mailed check,Fiber optic,No,No,Yes,Yes
6372-RFVNS,Critical Risk,10,Month-to-month,1,78.8,78.8,Electronic check,Fiber optic,No,No,No,Yes
4029-HPFVY,Critical Risk,10,Month-to-month,3,70.3,220.4,Mailed check,Fiber optic,No,No,Yes,No
3871-IKPYH,Critical Risk,10,Month-to-month,1,69.1,69.1,Electronic check,Fiber optic,No,No,No,Yes
5275-SQEIZ,Critical Risk,10,Month-to-month,1,80.85,80.85,Mailed check,Fiber optic,No,No,Yes,Yes
8945-GRKHX,Critical Risk,10,Month-to-month,1,78.65,78.65,Electronic check,Fiber optic,No,No,No,Yes
5043-TRZWM,Critical Risk,10,Month-to-month,1,75.55,75.55,Electronic check,Fiber optic,No,No,No,No
4505-EXZHB,Critical Risk,10,Month-to-month,6,74.4,434.1,Electronic check,Fiber optic,No,No,No,Yes
0495-ZBNGW,Critical Risk,10,Month-to-month,5,79.9,343.95,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
2920-RNCEZ,Critical Risk,10,Month-to-month,1,69.95,69.95,Credit card (automatic),Fiber optic,No,No,Yes,No
4854-CIDCF,Critical Risk,10,Month-to-month,3,73.85,196.4,Electronic check,Fiber optic,No,No,No,No
1200-TUZHR,Critical Risk,10,Month-to-month,8,85.2,695.75,Electronic check,Fiber optic,No,No,No,No
5035-BVCXS,Critical Risk,10,Month-to-month,11,75.9,866.4,Mailed check,Fiber optic,No,No,Yes,No
9885-CSMWE,Critical Risk,10,Month-to-month,1,78.45,78.45,Electronic check,Fiber optic,No,No,No,Yes
1262-OPMFY,Critical Risk,10,Month-to-month,9,75.75,655.9,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
6198-ZFIOJ,Critical Risk,10,Month-to-month,5,75.6,402.5,Electronic check,Fiber optic,No,No,No,No
1196-AMORA,Critical Risk,10,Month-to-month,7,73.6,520.0,Electronic check,Fiber optic,No,No,No,Yes
7595-EUIVN,Critical Risk,10,Month-to-month,1,75.8,75.8,Electronic check,Fiber optic,No,No,No,Yes
2777-PHDEI,Critical Risk,10,Month-to-month,1,78.05,78.05,Electronic check,Fiber optic,No,No,No,Yes
2984-MIIZL,Critical Risk,10,Month-to-month,4,74.8,321.9,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1086-LXKFY,Critical Risk,10,Month-to-month,1,69.1,69.1,Mailed check,Fiber optic,No,No,Yes,Yes
9019-QVLZD,Critical Risk,10,Month-to-month,1,79.55,79.55,Electronic check,Fiber optic,No,No,No,Yes
4503-BDXBD,Critical Risk,10,Month-to-month,11,74.95,815.5,Electronic check,Fiber optic,No,No,No,Yes
0958-YHXGP,Critical Risk,10,Month-to-month,7,69.9,497.3,Mailed check,Fiber optic,No,No,Yes,No
6015-VVHHE,Critical Risk,10,Month-to-month,5,83.15,446.05,Credit card (automatic),Fiber optic,No,No,Yes,Yes
0506-LVNGN,Critical Risk,10,Month-to-month,5,75.55,349.65,Credit card (automatic),Fiber optic,No,No,Yes,Yes
6376-GAHQE,Critical Risk,10,Month-to-month,4,77.85,299.2,Electronic check,Fiber optic,No,No,No,Yes
0968-GSIKN,Critical Risk,10,Month-to-month,1,70.8,70.8,Mailed check,Fiber optic,No,No,Yes,Yes
4547-KQRTM,Critical Risk,10,Month-to-month,10,80.05,830.7,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
5357-TZHPP,Critical Risk,10,Month-to-month,9,84.4,732.5,Credit card (automatic),Fiber optic,No,No,Yes,Yes
2516-VQRRV,Critical Risk,10,Month-to-month,2,75.45,158.4,Mailed check,Fiber optic,No,No,Yes,Yes
9124-LHCJQ,Critical Risk,10,Month-to-month,1,85.45,85.45,Mailed check,Fiber optic,No,No,Yes,Yes
6960-HVYXR,Critical Risk,10,Month-to-month,1,76.0,76.0,Electronic check,Fiber optic,No,No,No,Yes
4910-AQFFX,Critical Risk,10,Month-to-month,9,79.35,661.25,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
8617-ENBDS,Critical Risk,10,Month-to-month,3,73.6,232.5,Credit card (automatic),Fiber optic,No,No,Yes,No
9773-PEQBZ,Critical Risk,10,Month-to-month,10,79.85,797.25,Electronic check,Fiber optic,No,No,No,No
1915-IOFGU,Critical Risk,10,Month-to-month,1,70.5,70.5,Electronic check,Fiber optic,No,No,No,Yes
7908-QCBCA,Critical Risk,10,Month-to-month,1,69.4,69.4,Mailed check,Fiber optic,No,No,Yes,Yes
0581-BXBUB,Critical Risk,10,Month-to-month,4,72.75,317.75,Electronic check,Fiber optic,No,No,No,No
3249-ZPQRG,Critical Risk,10,Month-to-month,4,78.45,330.05,Electronic check,Fiber optic,No,No,No,Yes
2460-NGXBJ,Critical Risk,10,Month-to-month,11,75.2,775.3,Credit card (automatic),Fiber optic,No,No,Yes,No
5405-ZMYXQ,Critical Risk,10,Month-to-month,8,74.6,548.9,Credit card (automatic),Fiber optic,No,No,Yes,No
0515-YPMCW,Critical Risk,10,Month-to-month,1,70.45,70.45,Mailed check,Fiber optic,No,No,Yes,Yes
3223-DWFIO,Critical Risk,10,Month-to-month,4,69.35,261.65,Electronic check,Fiber optic,No,No,No,No
0196-JTUQI,Critical Risk,10,Month-to-month,9,75.2,633.85,Credit card (automatic),Fiber optic,No,No,Yes,No
6347-DCUIK,Critical Risk,10,Month-to-month,10,74.15,811.8,Mailed check,Fiber optic,No,No,Yes,Yes
8361-LTMKD,Critical Risk,10,Month-to-month,4,74.4,306.6,Mailed check,Fiber optic,No,No,Yes,Yes
6221-AVQYL,Critical Risk,10,Month-to-month,2,73.25,131.05,Credit card (automatic),Fiber optic,No,No,Yes,Yes
2815-CPTUL,Critical Risk,10,Month-to-month,5,70.25,331.9,Mailed check,Fiber optic,No,No,Yes,Yes
4572-DVCGN,Critical Risk,10,Month-to-month,10,80.25,846.0,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
7994-UYIVZ,Critical Risk,10,Month-to-month,8,85.65,659.45,Bank transfer (automatic),Fiber optic,No,No,Yes,No
5564-NEMQO,Critical Risk,10,Month-to-month,1,75.3,75.3,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3097-NQYSN,Critical Risk,10,Month-to-month,2,86.85,156.35,Mailed check,Fiber optic,No,No,Yes,Yes
3627-FCRDW,Critical Risk,10,Month-to-month,9,71.0,672.55,Electronic check,Fiber optic,No,No,No,Yes
2867-UIMSS,Critical Risk,10,Month-to-month,1,80.5,80.5,Electronic check,Fiber optic,No,No,No,Yes
8111-RKSPX,Critical Risk,10,Month-to-month,4,72.2,305.55,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3296-SILRA,Critical Risk,10,Month-to-month,1,76.4,76.4,Mailed check,Fiber optic,No,No,Yes,Yes
7153-OANIO,Critical Risk,10,Month-to-month,1,69.95,69.95,Electronic check,Fiber optic,No,No,No,Yes
7823-JSOAG,Critical Risk,10,Month-to-month,3,74.5,217.45,Electronic check,Fiber optic,No,No,No,No
5583-SXDAG,Critical Risk,10,Month-to-month,1,70.0,70.0,Electronic check,Fiber optic,No,No,No,Yes
9250-WYPLL,Critical Risk,10,Month-to-month,5,75.55,413.65,Electronic check,Fiber optic,No,No,No,Yes
2754-XBHTB,Critical Risk,10,Month-to-month,9,77.65,714.15,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
5442-BHQNG,Critical Risk,10,Month-to-month,2,70.35,139.25,Electronic check,Fiber optic,No,No,No,No
8873-GLDMH,Critical Risk,10,Month-to-month,6,73.85,401.3,Mailed check,Fiber optic,No,No,Yes,No
6856-RAURS,Critical Risk,10,Month-to-month,2,74.9,136.05,Mailed check,Fiber optic,No,No,Yes,No
9894-EZEWG,Critical Risk,10,Month-to-month,1,74.3,74.3,Credit card (automatic),Fiber optic,No,No,Yes,Yes
0940-OUQEC,Critical Risk,10,Month-to-month,10,80.7,788.8,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3074-GQWYX,Critical Risk,10,Month-to-month,5,75.9,357.75,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
5605-IYGFG,Critical Risk,10,Month-to-month,7,69.85,515.45,Bank transfer (automatic),Fiber optic,No,No,Yes,No
8734-DKSTZ,Critical Risk,10,Month-to-month,10,85.95,858.6,Electronic check,Fiber optic,No,No,No,No
2080-GKCWQ,Critical Risk,10,Month-to-month,2,74.95,151.75,Electronic check,Fiber optic,No,No,No,No
5271-DBYSJ,Critical Risk,10,Month-to-month,11,79.15,827.7,Credit card (automatic),Fiber optic,No,No,Yes,No
4817-QRJSX,Critical Risk,10,Month-to-month,10,81.0,818.05,Credit card (automatic),Fiber optic,No,No,Yes,Yes
6689-TCZHQ,Critical Risk,10,Month-to-month,5,78.95,378.4,Electronic check,Fiber optic,No,No,No,Yes
9985-MWVIX,Critical Risk,10,Month-to-month,1,70.15,70.15,Mailed check,Fiber optic,No,No,Yes,Yes
0137-OCGAB,Critical Risk,10,Month-to-month,1,80.2,80.2,Mailed check,Fiber optic,No,No,Yes,Yes
2501-XWWTZ,Critical Risk,10,Month-to-month,11,70.2,760.05,Electronic check,Fiber optic,No,No,No,No
1342-JPNKI,Critical Risk,10,Month-to-month,10,86.05,834.1,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
9507-EXLTT,Critical Risk,10,Month-to-month,1,79.35,79.35,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
2262-SLNVK,Critical Risk,10,Month-to-month,1,70.1,70.1,Electronic check,Fiber optic,No,No,No,No
2905-KFQUV,Critical Risk,10,Month-to-month,2,70.4,154.8,Credit card (automatic),Fiber optic,No,No,Yes,No
6705-LXORM,Critical Risk,10,Month-to-month,5,70.05,302.6,Electronic check,Fiber optic,No,No,No,No
3370-HXOPH,Critical Risk,10,Month-to-month,3,76.1,257.6,Electronic check,Fiber optic,No,No,No,No
8981-FJGLA,Critical Risk,10,Month-to-month,11,78.0,851.8,Mailed check,Fiber optic,No,No,Yes,No
9796-BPKIW,Critical Risk,10,Month-to-month,8,69.95,562.7,Credit card (automatic),Fiber optic,No,No,Yes,No
2674-MIAHT,Critical Risk,10,Month-to-month,4,80.3,324.2,Mailed check,Fiber optic,No,No,Yes,No
5186-SAMNZ,Critical Risk,10,Month-to-month,1,69.5,69.5,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
3707-GNWHM,Critical Risk,10,Month-to-month,1,74.25,74.25,Mailed check,Fiber optic,No,No,Yes,Yes
8183-ONMXC,Critical Risk,10,Month-to-month,2,80.75,159.45,Electronic check,Fiber optic,No,No,No,Yes
8861-HGGKB,Critical Risk,10,Month-to-month,10,86.45,830.85,Electronic check,Fiber optic,No,No,No,Yes
5119-NZPTV,Critical Risk,10,Month-to-month,2,70.1,141.65,Electronic check,Fiber optic,No,No,No,No
9840-DVNDC,Critical Risk,10,Month-to-month,6,80.5,463.05,Credit card (automatic),Fiber optic,No,No,Yes,Yes
9191-MYQKX,Critical Risk,10,Month-to-month,7,75.15,496.9,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
0390-DCFDQ,Critical Risk,10,Month-to-month,1,70.45,70.45,Mailed check,Fiber optic,No,No,Yes,Yes
5931-FLJJF,Critical Risk,10,Month-to-month,7,70.1,467.55,Mailed check,Fiber optic,No,No,Yes,Yes
3855-ONCAR,Critical Risk,10,Month-to-month,4,78.9,299.75,Mailed check,Fiber optic,No,No,Yes,No
4919-MOAVT,Critical Risk,10,Month-to-month,3,69.65,220.1,Electronic check,Fiber optic,No,No,No,Yes
9274-CNFMO,Critical Risk,10,Month-to-month,4,74.95,308.7,Electronic check,Fiber optic,No,No,No,Yes
3177-LASXD,Critical Risk,10,Month-to-month,1,71.35,71.35,Electronic check,Fiber optic,No,No,No,Yes
8699-ASUFO,Critical Risk,10,Month-to-month,7,74.4,527.9,Mailed check,Fiber optic,No,No,Yes,Yes
6618-RYATB,Critical Risk,10,Month-to-month,1,79.55,79.55,Mailed check,Fiber optic,No,No,Yes,Yes
2737-YNGYW,Critical Risk,10,Month-to-month,2,80.55,184.1,Electronic check,Fiber optic,No,No,No,Yes
2079-FBMZK,Critical Risk,10,Month-to-month,6,69.25,418.4,Mailed check,Fiber optic,No,No,Yes,Yes
7603-USHJS,Critical Risk,10,Month-to-month,12,73.75,871.4,Credit card (automatic),Fiber optic,No,No,Yes,Yes
7495-OOKFY,Critical Risk,10,Month-to-month,8,80.65,633.3,Credit card (automatic),Fiber optic,No,No,Yes,Yes
1391-UBDAR,Critical Risk,10,Month-to-month,11,72.9,818.45,Electronic check,Fiber optic,No,No,No,No
5570-PTWEH,Critical Risk,10,Month-to-month,3,75.15,216.75,Credit card (automatic),Fiber optic,No,No,Yes,Yes
3106-ULWFW,Critical Risk,10,Month-to-month,8,85.2,627.4,Credit card (automatic),Fiber optic,No,No,Yes,Yes
0925-VYDLG,Critical Risk,10,Month-to-month,3,75.25,242.0,Electronic check,Fiber optic,No,No,No,Yes
1980-KXVPM,Critical Risk,10,Month-to-month,3,75.05,256.25,Credit card (automatic),Fiber optic,No,No,Yes,Yes
1122-JWTJW,Critical Risk,10,Month-to-month,1,70.65,70.65,Mailed check,Fiber optic,No,No,Yes,Yes
0685-MLYYM,Critical Risk,10,Month-to-month,2,70.75,154.85,Electronic check,Fiber optic,No,No,No,Yes
9850-OWRHQ,Critical Risk,10,Month-to-month,3,74.1,228.0,Credit card (automatic),Fiber optic,No,No,Yes,Yes
3496-LFSZU,Critical Risk,10,Month-to-month,4,70.5,294.2,Electronic check,Fiber optic,No,No,No,No
3376-BMGFE,Critical Risk,10,Month-to-month,4,70.9,273.0,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
9494-MRNYX,Critical Risk,10,Month-to-month,10,75.05,786.3,Electronic check,Fiber optic,No,No,No,No
6110-OHIHY,Critical Risk,10,Month-to-month,3,79.25,267.6,Electronic check,Fiber optic,No,No,No,Yes
4629-NRXKX,Critical Risk,10,Month-to-month,2,70.4,147.15,Electronic check,Fiber optic,No,No,No,Yes
7235-NXZCP,Critical Risk,10,Month-to-month,2,74.85,156.4,Mailed check,Fiber optic,No,No,Yes,Yes
8775-ERLNB,Critical Risk,10,Month-to-month,1,74.3,74.3,Electronic check,Fiber optic,No,No,No,No
9317-WZPGV,Critical Risk,10,Month-to-month,2,79.75,159.4,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
2856-HYAPG,Critical Risk,10,Month-to-month,1,68.65,68.65,Electronic check,Fiber optic,No,No,No,Yes
8309-IEYJD,Critical Risk,10,Month-to-month,1,70.6,70.6,Mailed check,Fiber optic,No,No,Yes,No
5832-XKAES,Critical Risk,10,Month-to-month,2,69.8,134.7,Credit card (automatic),Fiber optic,No,No,Yes,Yes
6496-JDSSB,Critical Risk,10,Month-to-month,8,80.0,624.6,Bank transfer (automatic),Fiber optic,No,No,Yes,No
6140-QNRQQ,Critical Risk,10,Month-to-month,1,71.55,71.55,Mailed check,Fiber optic,No,No,Yes,Yes
9696-RMYBA,Critical Risk,10,Month-to-month,5,80.1,398.55,Mailed check,Fiber optic,No,No,Yes,No
1285-OKIPP,Critical Risk,10,Month-to-month,1,79.9,79.9,Electronic check,Fiber optic,No,No,No,Yes
1062-LHZOD,Critical Risk,10,Month-to-month,1,69.9,69.9,Mailed check,Fiber optic,No,No,Yes,Yes
3411-WLRSQ,Critical Risk,10,Month-to-month,3,74.6,239.05,Bank transfer (automatic),Fiber optic,No,No,Yes,No
3420-ZDBMA,Critical Risk,10,Month-to-month,5,71.45,371.6,Mailed check,Fiber optic,No,No,Yes,No
5561-NWEVX,Critical Risk,10,Month-to-month,2,79.2,172.85,Electronic check,Fiber optic,No,No,No,Yes
8042-JVNFH,Critical Risk,10,Month-to-month,1,71.35,71.35,Mailed check,Fiber optic,No,No,Yes,Yes
4277-PVRAN,Critical Risk,10,Month-to-month,8,80.1,679.3,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
1448-PWKYE,Critical Risk,10,Month-to-month,1,80.0,80.0,Electronic check,Fiber optic,No,No,No,Yes
8990-ZXLSU,Critical Risk,10,Month-to-month,9,69.05,651.5,Electronic check,Fiber optic,No,No,No,No
7912-SYRQT,Critical Risk,10,Month-to-month,7,75.1,552.95,Bank transfer (automatic),Fiber optic,No,No,Yes,Yes
